category,category_ru,name,difficulty,forbidden_words
player,игроки,Роман Зобнин,medium,Роман Зобнин|Роман|Зобнин
player,игроки,Ян Зоммер,medium,Ян Зоммер|Ян|Зоммер
player,игроки,Никлас Зуле,medium,Никлас Зуле|Никлас|Зуле
player,игроки,Курт Зума,medium,Курт Зума|Курт|Зума
player,игроки,Константин Зырянов,medium,Константин Зырянов|Константин|Зырянов
player,игроки,Роджер Ибаньес,medium,Роджер Ибаньес|Роджер|Ибаньес
player,игроки,Ведад Ибишевич,medium,Ведад Ибишевич|Ведад|Ибишевич
player,игроки,Златан Ибрагимович,medium,Златан Ибрагимович|Златан|Ибрагимович
player,игроки,Валентин Иванов,medium,Валентин Иванов|Валентин|Иванов
player,игроки,Бранислав Иванович,medium,Бранислав Иванович|Бранислав|Иванович
player,игроки,Рене Игита,medium,Рене Игита|Рене|Игита
player,игроки,Михаил Игнатов,medium,Михаил Игнатов|Михаил|Игнатов
player,игроки,Иван Игнатьев,medium,Иван Игнатьев|Иван|Игнатьев
player,игроки,Владислав Игнатьев,medium,Владислав Игнатьев|Владислав|Игнатьев
player,игроки,Сергей Игнашевич,medium,Сергей Игнашевич|Сергей|Игнашевич
player,игроки,Алексей Игонин,medium,Алексей Игонин|Алексей|Игонин
player,игроки,Гонсало Игуаин,medium,Гонсало Игуаин|Гонсало|Игуаин
player,игроки,Марат Измайлов,medium,Марат Измайлов|Марат|Измайлов
player,игроки,Мауро Икарди,medium,Мауро Икарди|Мауро|Икарди
player,игроки,Джонатан Иконе,medium,Джонатан Иконе|Джонатан|Иконе
player,игроки,Йосип Иличич,medium,Йосип Иличич|Йосип|Иличич
player,игроки,Асьер Ильярраменди,medium,Асьер Ильярраменди|Асьер|Ильярраменди
player,игроки,Чиро Иммобиле,medium,Чиро Иммобиле|Чиро|Иммобиле
player,игроки,Филиппо Индзаги,medium,Филиппо Индзаги|Филиппо|Индзаги
player,игроки,Симоне Индзаги,medium,Симоне Индзаги|Симоне|Индзаги
player,игроки,Гёкхан Инлер,medium,Гёкхан Инлер|Гёкхан|Инлер
player,игроки,Лоренцо Инсинье,medium,Лоренцо Инсинье|Лоренцо|Инсинье
player,игроки,Хуан Мануэль Инссауральде,medium,Хуан Мануэль Инссауральде|Хуан|Мануэль|Инссауральде
player,игроки,Федерико Инсуа,medium,Федерико Инсуа|Федерико|Инсуа
player,игроки,Эмилиано Инсуа,medium,Эмилиано Инсуа|Эмилиано|Инсуа
player,игроки,Андрес Иньеста,medium,Андрес Иньеста|Андрес|Иньеста
player,игроки,Алексей Ионов,medium,Алексей Ионов|Алексей|Ионов
player,игроки,Иско,medium,Иско
player,игроки,Фернандо Йерро,medium,Фернандо Йерро|Фернандо|Йерро
player,игроки,Мартин Йиранек,medium,Мартин Йиранек|Мартин|Йиранек
player,игроки,Стеван Йоветич,medium,Стеван Йоветич|Стеван|Йоветич
player,игроки,Мартин Йоргенсен,medium,Мартин Йоргенсен|Мартин|Йоргенсен
player,игроки,Дуайт Йорк,medium,Дуайт Йорк|Дуайт|Йорк
player,игроки,Йоан Кабай,medium,Йоан Кабай|Йоан|Кабай
player,игроки,Реми Кабелла,medium,Реми Кабелла|Реми|Кабелла
player,игроки,Шарль Каборе,medium,Шарль Каборе|Шарль|Каборе
player,игроки,Диего Кавальери,medium,Диего Кавальери|Диего|Кавальери
player,игроки,Эдинсон Кавани,medium,Эдинсон Кавани|Эдинсон|Кавани
player,игроки,Каземиро,medium,Каземиро
player,игроки,Кайо,medium,Кайо
player,игроки,Кака,medium,Кака
player,игроки,Какау,medium,Какау
player,игроки,Давиде Калабриа,medium,Давиде Калабриа|Давиде|Калабриа
player,игроки,Каха Каладзе,medium,Каха Каладзе|Каха|Каладзе
player,игроки,Максим Калиниченко,medium,Максим Калиниченко|Максим|Калиниченко
player,игроки,Саломон Калу,medium,Саломон Калу|Саломон|Калу
player,игроки,Хосе Кальехон,medium,Хосе Кальехон|Хосе|Кальехон
player,игроки,Франсуа Камано,medium,Франсуа Камано|Франсуа|Камано
player,игроки,Эстебан Камбьяссо,medium,Эстебан Камбьяссо|Эстебан|Камбьяссо
player,игроки,Карлос Камени,medium,Карлос Камени|Карлос|Камени
player,игроки,Мауро Каморанези,medium,Мауро Каморанези|Мауро|Каморанези
player,игроки,Кевин Кампль,medium,Кевин Кампль|Кевин|Кампль
player,игроки,Оливер Кан,medium,Оливер Кан|Оливер|Кан
player,игроки,Венсан Кандела,medium,Венсан Кандела|Венсан|Кандела
player,игроки,Антонио Кандрева,medium,Антонио Кандрева|Антонио|Кандрева
player,игроки,Клаудио Каниджа,medium,Клаудио Каниджа|Клаудио|Каниджа
player,игроки,Паоло Каннаваро,medium,Паоло Каннаваро|Паоло|Каннаваро
